Practice ID,Provider ID,Observation Month,Variable,Value
4,37,5,Encounters,6
4,37,5,RVUs,5.65
4,37,6,Encounters,25
4,37,6,RVUs,41.03
4,38,1,Encounters,207
4,38,1,RVUs,447.24
4,38,2,Encounters,204
4,38,2,RVUs,316.74
4,38,3,Encounters,179
4,38,3,RVUs,347.05
4,38,4,Encounters,247
4,38,4,RVUs,619.62
4,38,5,Encounters,150
4,38,5,RVUs,315.33
4,38,6,Encounters,204
4,38,6,RVUs,393.44
4,39,1,Encounters,202
4,39,1,RVUs,441.85
4,39,2,Encounters,120
4,39,2,RVUs,242.14
4,39,3,Encounters,158
4,39,3,RVUs,331.29
4,39,4,Encounters,207
4,39,4,RVUs,404.25
4,39,5,Encounters,133
4,39,5,RVUs,225.42
4,39,6,Encounters,151
4,39,6,RVUs,399.17
4,40,1,Encounters,159
4,40,1,RVUs,338.63
4,40,2,Encounters,101
4,40,2,RVUs,263.94
4,40,3,Encounters,140
4,40,3,RVUs,221.8
4,40,4,Encounters,160
4,40,4,RVUs,239.7
4,40,5,Encounters,110
4,40,5,RVUs,320.28
4,40,6,Encounters,169
4,40,6,RVUs,415.32
4,41,1,Encounters,1
4,41,1,RVUs,1.58
4,41,3,Encounters,130
4,41,3,RVUs,364.62
4,41,4,Encounters,148
4,41,4,RVUs,418.58
4,41,5,Encounters,133
4,41,5,RVUs,177.38
4,41,6,Encounters,18
4,41,6,RVUs,26.19
4,42,1,Encounters,204
4,42,1,RVUs,587.65
4,42,2,Encounters,191
4,42,2,RVUs,304.25
4,42,3,Encounters,153
4,42,3,RVUs,205.49
4,42,4,Encounters,201
4,42,4,RVUs,391.04
4,42,5,Encounters,234
4,42,5,RVUs,462.24
4,42,6,Encounters,243
4,42,6,RVUs,362.12
4,43,1,Encounters,242
4,43,1,RVUs,473.02
4,43,2,Encounters,218
4,43,2,RVUs,408.55
4,43,3,Encounters,225
4,43,3,RVUs,414.74
4,43,4,Encounters,226
4,43,4,RVUs,428.18
4,43,5,Encounters,226
4,43,5,RVUs,569.04
4,43,6,Encounters,273
4,43,6,RVUs,551.84
4,44,1,Encounters,162
4,44,1,RVUs,253.27
4,44,2,Encounters,151
4,44,2,RVUs,352.13
4,44,3,Encounters,176
4,44,3,RVUs,316.58
4,44,4,Encounters,108
4,44,4,RVUs,273.92
4,44,5,Encounters,163
4,44,5,RVUs,287.8
4,44,6,Encounters,158
4,44,6,RVUs,359.63
4,45,1,Encounters,196
4,45,1,RVUs,345.92
4,45,2,Encounters,152
4,45,2,RVUs,422.29
4,45,3,Encounters,122
4,45,3,RVUs,252.95
4,45,4,Encounters,152
4,45,4,RVUs,429.21
4,45,5,Encounters,69
4,45,5,RVUs,104.17
4,46,1,Encounters,172
4,46,1,RVUs,379.71
4,46,2,Encounters,96
4,46,2,RVUs,217.37
4,46,3,Encounters,143
4,46,3,RVUs,380.69
4,46,4,Encounters,138
4,46,4,RVUs,358.87
4,46,5,Encounters,149
4,46,5,RVUs,308.8
4,46,6,Encounters,142
4,46,6,RVUs,363.63
4,47,1,Encounters,121
4,47,1,RVUs,188.46
4,47,2,Encounters,99
4,47,2,RVUs,215.81
4,47,3,Encounters,152
4,47,3,RVUs,285.73
4,47,4,Encounters,96
4,47,4,RVUs,254.74
4,47,5,Encounters,113
4,47,5,RVUs,240.56
4,47,6,Encounters,88
4,47,6,RVUs,124.41
4,48,1,Encounters,123
4,48,1,RVUs,361.88
4,48,2,Encounters,124
4,48,2,RVUs,272.88
4,48,3,Encounters,121
4,48,3,RVUs,352.26
4,48,4,Encounters,121
4,48,4,RVUs,271.16
4,48,5,Encounters,81
4,48,5,RVUs,186.73
4,48,6,Encounters,107
4,48,6,RVUs,262.39
4,49,1,Encounters,164
4,49,1,RVUs,474.98
4,49,2,Encounters,174
4,49,2,RVUs,321.36
4,49,3,Encounters,183
4,49,3,RVUs,451.22
4,49,4,Encounters,164
4,49,4,RVUs,407.48
4,49,5,Encounters,185
4,49,5,RVUs,397.21
4,49,6,Encounters,99
4,49,6,RVUs,221.37
4,50,1,Encounters,144
4,50,1,RVUs,227.45
4,50,2,Encounters,157
4,50,2,RVUs,206.87
4,50,3,Encounters,179
4,50,3,RVUs,509.19
4,50,4,Encounters,225
4,50,4,RVUs,439.6
4,50,5,Encounters,195
4,50,5,RVUs,415.14
4,50,6,Encounters,251
4,50,6,RVUs,491.19
4,51,2,Encounters,41
4,51,2,RVUs,83.2
4,51,3,Encounters,114
4,51,3,RVUs,290.94
4,51,4,Encounters,151
4,51,4,RVUs,343.25
4,51,5,Encounters,169
4,51,5,RVUs,418.79
4,51,6,Encounters,137
4,51,6,RVUs,266.56
5,1,1,Encounters,335
5,1,1,RVUs,909.08
5,1,2,Encounters,252
5,1,2,RVUs,602.46
5,1,3,Encounters,369
5,1,3,RVUs,1074.08
5,1,4,Encounters,329
5,1,4,RVUs,631.71
5,1,5,Encounters,210
5,1,5,RVUs,394.57
5,1,6,Encounters,244
5,1,6,RVUs,568.19
5,2,1,Encounters,477
5,2,1,RVUs,1327.75
5,2,2,Encounters,423
5,2,2,RVUs,623.65
5,2,3,Encounters,422
5,2,3,RVUs,698.56
5,2,4,Encounters,378
5,2,4,RVUs,1007.44
5,2,5,Encounters,426
5,2,5,RVUs,957.32
5,2,6,Encounters,248
5,2,6,RVUs,349.37
5,3,1,Encounters,519
5,3,1,RVUs,1442.76
5,3,2,Encounters,434
5,3,2,RVUs,1036.37
5,3,3,Encounters,326
5,3,3,RVUs,645.91
5,3,4,Encounters,477
5,3,4,RVUs,1366.54
5,3,5,Encounters,421
5,3,5,RVUs,963.75
5,3,6,Encounters,324
5,3,6,RVUs,500.23
5,4,1,Encounters,500
5,4,1,RVUs,1162.31
5,4,2,Encounters,441
5,4,2,RVUs,769.15
5,4,3,Encounters,323
5,4,3,RVUs,865.9
5,4,4,Encounters,448
5,4,4,RVUs,963.07
5,4,5,Encounters,446
5,4,5,RVUs,1284.39
5,4,6,Encounters,361
5,4,6,RVUs,648.01
5,5,1,Encounters,212
5,5,1,RVUs,445.22
5,5,2,Encounters,225
5,5,2,RVUs,310.53
5,5,3,Encounters,246
5,5,3,RVUs,327.4
5,5,4,Encounters,169
5,5,4,RVUs,329.16
5,5,5,Encounters,218
5,5,5,RVUs,527.61
5,5,6,Encounters,258
5,5,6,RVUs,652.12
5,6,1,Encounters,527
5,6,1,RVUs,732.3
5,6,2,Encounters,510
5,6,2,RVUs,1132.03
5,6,3,Encounters,542
5,6,3,RVUs,857.85
5,6,4,Encounters,386
5,6,4,RVUs,829.99
5,6,5,Encounters,451
5,6,5,RVUs,761.71
5,6,6,Encounters,519
5,6,6,RVUs,1107.27
5,7,1,Encounters,614
5,7,1,RVUs,1021.79
5,7,2,Encounters,463
5,7,2,RVUs,1306.85
5,7,3,Encounters,404
5,7,3,RVUs,1099.25
5,7,4,Encounters,553
5,7,4,RVUs,803.86
5,7,5,Encounters,493
5,7,5,RVUs,1237.03
5,7,6,Encounters,449
5,7,6,RVUs,622.01
5,8,1,Encounters,500
5,8,1,RVUs,1102.47
5,8,2,Encounters,303
5,8,2,RVUs,652.64
5,8,3,Encounters,371
5,8,3,RVUs,541.52
5,8,4,Encounters,323
5,8,4,RVUs,642.62
5,8,5,Encounters,358
5,8,5,RVUs,533.61
5,8,6,Encounters,387
5,8,6,RVUs,773.43
5,9,1,Encounters,316
5,9,1,RVUs,500.5
5,9,2,Encounters,353
5,9,2,RVUs,784.87
5,9,3,Encounters,375
5,9,3,RVUs,618.43
5,9,4,Encounters,297
5,9,4,RVUs,839.9
5,9,5,Encounters,374
5,9,5,RVUs,840.68
5,9,6,Encounters,277
5,9,6,RVUs,528.21
5,10,1,Encounters,544
5,10,1,RVUs,1263.64
5,10,2,Encounters,329
5,10,2,RVUs,828.61
5,10,3,Encounters,333
5,10,3,RVUs,636.72
5,10,4,Encounters,114
5,10,4,RVUs,204.76
5,11,1,Encounters,404
5,11,1,RVUs,965.57
5,11,2,Encounters,328
5,11,2,RVUs,754.96
5,11,3,Encounters,368
5,11,3,RVUs,863.51
5,11,4,Encounters,333
5,11,4,RVUs,731.11
5,11,5,Encounters,299
5,11,5,RVUs,655.5
5,11,6,Encounters,143
5,11,6,RVUs,279.98
5,12,1,Encounters,141
5,12,1,RVUs,375.05
5,12,2,Encounters,144
5,12,2,RVUs,339.82
5,12,3,Encounters,138
5,12,3,RVUs,357.24
5,12,4,Encounters,176
5,12,4,RVUs,459.66
5,12,5,Encounters,139
5,12,5,RVUs,301.29
5,12,6,Encounters,127
5,12,6,RVUs,306.86
5,13,1,Encounters,418
5,13,1,RVUs,757.45
5,13,2,Encounters,526
5,13,2,RVUs,1501.7
5,13,3,Encounters,473
5,13,3,RVUs,984.24
5,13,4,Encounters,507
5,13,4,RVUs,1155.32
5,13,5,Encounters,531
5,13,5,RVUs,1253.22
5,13,6,Encounters,358
5,13,6,RVUs,864.77
5,14,1,Encounters,286
5,14,1,RVUs,496.79
5,14,2,Encounters,255
5,14,2,RVUs,637.79
5,14,3,Encounters,270
5,14,3,RVUs,705.7
5,14,4,Encounters,191
5,14,4,RVUs,530.44
5,14,5,Encounters,256
5,14,5,RVUs,449.38
5,14,6,Encounters,198
5,14,6,RVUs,560.61
5,15,1,Encounters,90
5,15,1,RVUs,239.89
5,15,2,Encounters,75
5,15,2,RVUs,170.47
5,15,3,Encounters,102
5,15,3,RVUs,236.13
5,15,4,Encounters,68
5,15,4,RVUs,135.11
5,15,5,Encounters,70
5,15,5,RVUs,150.75
5,15,6,Encounters,45
5,15,6,RVUs,95.88
5,16,1,Encounters,409
5,16,1,RVUs,813.61
5,16,2,Encounters,389
5,16,2,RVUs,787.06
5,16,3,Encounters,454
5,16,3,RVUs,1194.94
5,16,4,Encounters,411
5,16,4,RVUs,623.17
5,16,5,Encounters,214
5,16,5,RVUs,277.75
5,16,6,Encounters,129
5,16,6,RVUs,365.56
5,17,1,Encounters,356
5,17,1,RVUs,696.72
5,17,2,Encounters,354
5,17,2,RVUs,958.57
5,17,3,Encounters,409
5,17,3,RVUs,961.37
5,17,4,Encounters,404
5,17,4,RVUs,615.44
5,17,5,Encounters,392
5,17,5,RVUs,737.08
5,17,6,Encounters,341
5,17,6,RVUs,530.32
5,18,1,Encounters,363
5,18,1,RVUs,813.04
5,18,2,Encounters,382
5,18,2,RVUs,559.37
5,18,3,Encounters,313
5,18,3,RVUs,799.19
5,18,4,Encounters,358
5,18,4,RVUs,922.37
5,18,5,Encounters,311
5,18,5,RVUs,719.12
5,18,6,Encounters,303
5,18,6,RVUs,537.17
5,19,1,Encounters,335
5,19,1,RVUs,690.2
5,19,2,Encounters,370
5,19,2,RVUs,877.41
5,19,3,Encounters,333
5,19,3,RVUs,547.24
5,19,4,Encounters,336
5,19,4,RVUs,870.65
5,19,5,Encounters,390
5,19,5,RVUs,667.98
5,19,6,Encounters,363
5,19,6,RVUs,1004.21
5,20,1,Encounters,451
5,20,1,RVUs,933.41
5,20,2,Encounters,471
5,20,2,RVUs,754.22
5,20,3,Encounters,470
5,20,3,RVUs,1264.18
5,20,4,Encounters,516
5,20,4,RVUs,896.79
5,20,5,Encounters,470
5,20,5,RVUs,1080.07
5,20,6,Encounters,383
5,20,6,RVUs,573.09
5,21,1,Encounters,363
5,21,1,RVUs,954.32
5,21,2,Encounters,270
5,21,2,RVUs,434.37
5,21,3,Encounters,323
5,21,3,RVUs,763.92
5,21,4,Encounters,312
5,21,4,RVUs,472.71
5,21,5,Encounters,310
5,21,5,RVUs,837.04
5,21,6,Encounters,213
5,21,6,RVUs,342.44
5,22,5,Encounters,124
5,22,5,RVUs,248.37
5,22,6,Encounters,359
5,22,6,RVUs,767.19
5,23,4,Encounters,88
5,23,4,RVUs,198.39
5,23,5,Encounters,268
5,23,5,RVUs,767.61
5,23,6,Encounters,310
5,23,6,RVUs,400.67
6,1,1,Encounters,19
6,1,1,RVUs,82.46
6,1,2,Encounters,25
6,1,2,RVUs,81.88
6,1,3,Encounters,26
6,1,3,RVUs,70.5
6,1,4,Encounters,42
6,1,4,RVUs,95.6
6,1,5,Encounters,43
6,1,5,RVUs,170.58
6,1,6,Encounters,48
6,1,6,RVUs,180.9
6,2,1,Encounters,140
6,2,1,RVUs,301.03
6,2,2,Encounters,184
6,2,2,RVUs,485.14
6,2,3,Encounters,200
6,2,3,RVUs,426.1
6,2,4,Encounters,167
6,2,4,RVUs,647.29
6,2,5,Encounters,243
6,2,5,RVUs,521.37
6,2,6,Encounters,109
6,2,6,RVUs,386.83
6,3,1,Encounters,21
6,3,1,RVUs,86.86
6,3,2,Encounters,21
6,3,2,RVUs,71.99
6,3,3,Encounters,16
6,3,3,RVUs,39.96
6,3,4,Encounters,46
6,3,4,RVUs,185.18
6,3,5,Encounters,27
6,3,5,RVUs,98.28
6,3,6,Encounters,20
6,3,6,RVUs,47.25
6,4,1,Encounters,111
6,4,1,RVUs,389.77
6,4,2,Encounters,91
6,4,2,RVUs,203.39
6,4,3,Encounters,72
6,4,3,RVUs,250.19
6,4,4,Encounters,93
6,4,4,RVUs,235.79
6,4,5,Encounters,112
6,4,5,RVUs,468.79
6,4,6,Encounters,80
6,4,6,RVUs,319.38
6,5,1,Encounters,64
6,5,1,RVUs,166.69
6,5,2,Encounters,71
6,5,2,RVUs,233.04
6,5,3,Encounters,77
6,5,3,RVUs,297.97
6,5,4,Encounters,53
6,5,4,RVUs,176.1
6,5,5,Encounters,86
6,5,5,RVUs,298.34
6,5,6,Encounters,43
6,5,6,RVUs,159.37
6,6,1,Encounters,29
6,6,1,RVUs,70.67
6,6,2,Encounters,32
6,6,2,RVUs,106.94
6,6,3,Encounters,50
6,6,3,RVUs,166.11
6,6,4,Encounters,56
6,6,4,RVUs,211.51
6,6,5,Encounters,59
6,6,5,RVUs,169.73
6,6,6,Encounters,55
6,6,6,RVUs,157.87
6,7,1,Encounters,216
6,7,1,RVUs,922.1
6,7,2,Encounters,210
6,7,2,RVUs,701.46
6,7,3,Encounters,215
6,7,3,RVUs,813.55
6,7,4,Encounters,233
6,7,4,RVUs,607.68
6,7,5,Encounters,242
6,7,5,RVUs,936.36
6,7,6,Encounters,271
6,7,6,RVUs,708.78
6,8,1,Encounters,92
6,8,1,RVUs,314.29
6,8,2,Encounters,52
6,8,2,RVUs,176.02
6,8,3,Encounters,58
6,8,3,RVUs,131.87
6,8,4,Encounters,81
6,8,4,RVUs,297.26
6,8,5,Encounters,78
6,8,5,RVUs,314.22
6,8,6,Encounters,113
6,8,6,RVUs,345.86
6,9,1,Encounters,112
6,9,1,RVUs,448.67
6,9,2,Encounters,93
6,9,2,RVUs,244.08
6,9,3,Encounters,89
6,9,3,RVUs,232.08
6,9,4,Encounters,35
6,9,4,RVUs,140.84
6,9,5,Encounters,69
6,9,5,RVUs,236.79
6,9,6,Encounters,61
6,9,6,RVUs,169.88
6,10,1,Encounters,85
6,10,1,RVUs,259.5
6,10,2,Encounters,68
6,10,2,RVUs,181.54
6,10,3,Encounters,69
6,10,3,RVUs,165.35
6,10,4,Encounters,91
6,10,4,RVUs,386.8
6,10,5,Encounters,80
6,10,5,RVUs,328.89
6,10,6,Encounters,71
6,10,6,RVUs,276.93
6,11,1,Encounters,174
6,11,1,RVUs,387.33
6,11,2,Encounters,131
6,11,2,RVUs,428.97
6,11,3,Encounters,109
6,11,3,RVUs,385.22
6,11,4,Encounters,135
6,11,4,RVUs,443.45
6,11,5,Encounters,98
6,11,5,RVUs,320.18
6,11,6,Encounters,154
6,11,6,RVUs,488.12
6,12,1,Encounters,4
6,12,1,RVUs,4.5
6,12,2,Encounters,10
6,12,2,RVUs,45.42
6,12,3,Encounters,40
6,12,3,RVUs,104.48
6,12,4,Encounters,49
6,12,4,RVUs,143.95
6,12,5,Encounters,21
6,12,5,RVUs,97.9
6,13,1,Encounters,80
6,13,1,RVUs,210.6
6,13,2,Encounters,144
6,13,2,RVUs,507.49
6,13,3,Encounters,110
6,13,3,RVUs,374.84
6,13,4,Encounters,131
6,13,4,RVUs,397.23
6,13,5,Encounters,103
6,13,5,RVUs,294.54
6,13,6,Encounters,118
6,13,6,RVUs,363.66
6,14,1,Encounters,120
6,14,1,RVUs,384.73
6,14,2,Encounters,107
6,14,2,RVUs,278.84
6,14,3,Encounters,133
6,14,3,RVUs,493.2
6,14,4,Encounters,113
6,14,4,RVUs,475.95
6,14,5,Encounters,162
6,14,5,RVUs,574.37
6,14,6,Encounters,167
6,14,6,RVUs,495.09
6,15,1,Encounters,250
6,15,1,RVUs,643.57
6,15,2,Encounters,99
6,15,2,RVUs,316.98
6,15,5,Encounters,128
6,15,5,RVUs,485.19
6,15,6,Encounters,215
6,15,6,RVUs,801.08
6,16,2,Encounters,2
6,16,2,RVUs,3.89
6,16,3,Encounters,4
6,16,3,RVUs,20.16
6,16,4,Encounters,3
6,16,4,RVUs,2.98
6,16,5,Encounters,1
6,16,5,RVUs,-1.7
6,17,1,Encounters,212
6,17,1,RVUs,703.89
6,17,2,Encounters,153
6,17,2,RVUs,428.46
6,17,3,Encounters,231
6,17,3,RVUs,585.65
6,17,4,Encounters,166
6,17,4,RVUs,436.25
6,17,5,Encounters,201
6,17,5,RVUs,623.74
6,17,6,Encounters,196
6,17,6,RVUs,705.35
6,18,1,Encounters,67
6,18,1,RVUs,160.71
6,18,2,Encounters,56
6,18,2,RVUs,115.94
6,18,3,Encounters,82
6,18,3,RVUs,172.37
6,18,4,Encounters,60
6,18,4,RVUs,229.88
6,18,5,Encounters,62
6,18,5,RVUs,126.65
6,18,6,Encounters,69
6,18,6,RVUs,241.79
6,19,1,Encounters,128
6,19,1,RVUs,325.82
6,19,2,Encounters,110
6,19,2,RVUs,310.74
6,19,3,Encounters,84
6,19,3,RVUs,183.69
6,19,4,Encounters,124
6,19,4,RVUs,428.82
6,19,5,Encounters,109
6,19,5,RVUs,414.93
6,19,6,Encounters,88
6,19,6,RVUs,208.36
6,20,1,Encounters,135
6,20,1,RVUs,460.26
6,20,2,Encounters,104
6,20,2,RVUs,231.67
6,20,3,Encounters,135
6,20,3,RVUs,349.28
6,20,4,Encounters,104
6,20,4,RVUs,229.57
6,20,5,Encounters,87
6,20,5,RVUs,278.75
6,20,6,Encounters,80
6,20,6,RVUs,311.46
6,21,1,Encounters,90
6,21,1,RVUs,288.58
6,21,2,Encounters,66
6,21,2,RVUs,201.71
6,21,3,Encounters,54
6,21,3,RVUs,112.48
6,21,4,Encounters,77
6,21,4,RVUs,319.85
6,21,5,Encounters,74
6,21,5,RVUs,298.7
6,21,6,Encounters,38
6,21,6,RVUs,91.03
6,22,1,Encounters,68
6,22,1,RVUs,146.26
6,22,2,Encounters,98
6,22,2,RVUs,224.56
6,22,3,Encounters,109
6,22,3,RVUs,292.42
6,22,4,Encounters,134
6,22,4,RVUs,309.78
6,22,5,Encounters,98
6,22,5,RVUs,361.6
6,22,6,Encounters,119
6,22,6,RVUs,454.95
6,23,1,Encounters,15
6,23,1,RVUs,28.68
6,23,3,Encounters,23
6,23,3,RVUs,85.93
6,23,4,Encounters,26
6,23,4,RVUs,64.7
6,23,5,Encounters,43
6,23,5,RVUs,119.7
6,23,6,Encounters,20
6,23,6,RVUs,63.14
6,24,1,Encounters,36
6,24,1,RVUs,86.16
6,24,2,Encounters,24
6,24,2,RVUs,85.98
6,24,3,Encounters,12
6,24,3,RVUs,39.22
6,24,4,Encounters,11
6,24,4,RVUs,38.67
6,24,5,Encounters,16
6,24,5,RVUs,36.1
6,24,6,Encounters,32
6,24,6,RVUs,72.43
6,25,1,Encounters,10
6,25,1,RVUs,25.15
6,25,2,Encounters,18
6,25,2,RVUs,60.84
6,25,3,Encounters,17
6,25,3,RVUs,32.85
6,25,4,Encounters,20
6,25,4,RVUs,69.62
6,25,5,Encounters,16
6,25,5,RVUs,44.52
6,25,6,Encounters,18
6,25,6,RVUs,45
6,26,1,Encounters,177
6,26,1,RVUs,638.74
6,26,2,Encounters,181
6,26,2,RVUs,757.22
6,26,3,Encounters,158
6,26,3,RVUs,652.22
6,26,4,Encounters,178
6,26,4,RVUs,616.57
6,26,5,Encounters,145
6,26,5,RVUs,321.47
6,26,6,Encounters,180
6,26,6,RVUs,673.32
6,27,1,Encounters,140
6,27,1,RVUs,336.91
6,27,2,Encounters,167
6,27,2,RVUs,630.7
6,27,3,Encounters,150
6,27,3,RVUs,393.21
6,27,4,Encounters,153
6,27,4,RVUs,387.55
6,27,5,Encounters,124
6,27,5,RVUs,397.6
6,27,6,Encounters,145
6,27,6,RVUs,547.75
6,28,4,Encounters,17
6,28,4,RVUs,58.89
6,28,6,Encounters,5
6,28,6,RVUs,11.08
6,29,1,Encounters,50
6,29,1,RVUs,193.88
6,29,2,Encounters,22
6,29,2,RVUs,59.57
6,29,3,Encounters,65
6,29,3,RVUs,282.83
6,29,4,Encounters,119
6,29,4,RVUs,429.2
6,29,5,Encounters,59
6,29,5,RVUs,232.75
6,29,6,Encounters,47
6,29,6,RVUs,122.38
6,30,1,Encounters,40
6,30,1,RVUs,109.99
6,30,2,Encounters,57
6,30,2,RVUs,171.43
6,30,3,Encounters,84
6,30,3,RVUs,201.74
6,30,4,Encounters,78
6,30,4,RVUs,248.85
6,30,5,Encounters,57
6,30,5,RVUs,160.01
6,30,6,Encounters,51
6,30,6,RVUs,115.74
6,31,1,Encounters,54
6,31,1,RVUs,146.67
6,31,2,Encounters,36
6,31,2,RVUs,77.18
6,31,3,Encounters,36
6,31,3,RVUs,147.45
6,31,4,Encounters,40
6,31,4,RVUs,103.43
6,31,5,Encounters,56
6,31,5,RVUs,236.94
6,31,6,Encounters,60
6,31,6,RVUs,204.36
6,32,1,Encounters,126
6,32,1,RVUs,335.51
6,32,2,Encounters,76
6,32,2,RVUs,232.37
6,32,3,Encounters,84
6,32,3,RVUs,333.69
6,32,6,Encounters,21
6,32,6,RVUs,59.34
6,33,1,Encounters,19
6,33,1,RVUs,56.58
6,33,2,Encounters,15
6,33,2,RVUs,53.56
6,33,3,Encounters,19
6,33,3,RVUs,55.41
6,33,4,Encounters,30
6,33,4,RVUs,70.8
6,33,5,Encounters,27
6,33,5,RVUs,93.82
6,33,6,Encounters,23
6,33,6,RVUs,103.51
6,34,1,Encounters,54
6,34,1,RVUs,155.93
6,34,2,Encounters,27
6,34,2,RVUs,77.43
6,34,3,Encounters,58
6,34,3,RVUs,236.24
6,34,4,Encounters,33
6,34,4,RVUs,91.32
6,34,5,Encounters,46
6,34,5,RVUs,210.37
6,34,6,Encounters,72
6,34,6,RVUs,176.98
6,35,1,Encounters,12
6,35,1,RVUs,21.41
6,35,2,Encounters,9
6,35,2,RVUs,25.87
6,35,3,Encounters,3
6,35,3,RVUs,15.63
6,35,4,Encounters,18
6,35,4,RVUs,34.82
6,35,5,Encounters,5
6,35,5,RVUs,13.41
6,35,6,Encounters,8
6,35,6,RVUs,20.03
6,36,1,Encounters,96
6,36,1,RVUs,270.47
6,36,2,Encounters,35
6,36,2,RVUs,128.59
6,36,3,Encounters,71
6,36,3,RVUs,187.24
6,36,4,Encounters,59
6,36,4,RVUs,164.05
6,36,5,Encounters,100
6,36,5,RVUs,362.19
6,36,6,Encounters,77
6,36,6,RVUs,227.07
6,37,1,Encounters,97
6,37,1,RVUs,214.06
6,37,2,Encounters,38
6,37,2,RVUs,133.84
6,37,3,Encounters,112
6,37,3,RVUs,398.7
6,37,4,Encounters,151
6,37,4,RVUs,445.9
6,37,5,Encounters,151
6,37,5,RVUs,313.9
6,37,6,Encounters,151
6,37,6,RVUs,467.01
6,38,1,Encounters,48
6,38,1,RVUs,118.52
6,38,2,Encounters,55
6,38,2,RVUs,188.3
6,38,3,Encounters,81
6,38,3,RVUs,307.53
6,38,4,Encounters,50
6,38,4,RVUs,185.67
6,38,5,Encounters,48
6,38,5,RVUs,113.51
6,38,6,Encounters,52
6,38,6,RVUs,115.34
6,39,1,Encounters,57
6,39,1,RVUs,228.08
6,39,2,Encounters,58
6,39,2,RVUs,158.22
6,39,3,Encounters,62
6,39,3,RVUs,214.21
6,39,4,Encounters,32
6,39,4,RVUs,69.48
6,39,5,Encounters,41
6,39,5,RVUs,174.11
6,39,6,Encounters,45
6,39,6,RVUs,148.03
6,40,3,Encounters,1
6,40,3,RVUs,12.22
6,40,4,Encounters,20
6,40,4,RVUs,47.67
6,40,5,Encounters,17
6,40,5,RVUs,60.5
6,40,6,Encounters,15
6,40,6,RVUs,61.94
7,1,1,Encounters,326
7,1,1,RVUs,860.06
7,1,2,Encounters,273
7,1,2,RVUs,674.25
7,1,3,Encounters,279
7,1,3,RVUs,1146.17
7,1,4,Encounters,327
7,1,4,RVUs,706.92
7,1,5,Encounters,296
7,1,5,RVUs,1026.32
7,1,6,Encounters,313
7,1,6,RVUs,1263.77
7,2,1,Encounters,317
7,2,1,RVUs,672.4
7,2,2,Encounters,186
7,2,2,RVUs,449.8
7,2,3,Encounters,349
7,2,3,RVUs,1179.42
7,2,4,Encounters,98
7,2,4,RVUs,404.28
7,2,5,Encounters,277
7,2,5,RVUs,790.44
7,2,6,Encounters,184
7,2,6,RVUs,521.14
7,3,1,Encounters,328
7,3,1,RVUs,723.26
7,3,2,Encounters,151
7,3,2,RVUs,474.64
7,3,3,Encounters,241
7,3,3,RVUs,688.83
7,3,4,Encounters,258
7,3,4,RVUs,801.87
7,3,5,Encounters,293
7,3,5,RVUs,1205.07
7,3,6,Encounters,338
7,3,6,RVUs,1043.67
7,4,1,Encounters,125
7,4,1,RVUs,424.82
7,4,2,Encounters,97
7,4,2,RVUs,327.79
7,4,3,Encounters,99
7,4,3,RVUs,369.68
7,4,4,Encounters,129
7,4,4,RVUs,363.26
7,4,5,Encounters,120
7,4,5,RVUs,410.98
7,4,6,Encounters,146
7,4,6,RVUs,322.18
7,5,1,Encounters,16
7,5,1,RVUs,52.39
7,5,2,Encounters,25
7,5,2,RVUs,78.21
7,5,3,Encounters,11
7,5,3,RVUs,21.65
7,5,4,Encounters,17
7,5,4,RVUs,75.06
7,5,5,Encounters,17
7,5,5,RVUs,52.1
7,6,1,Encounters,230
7,6,1,RVUs,857.57
7,6,2,Encounters,401
7,6,2,RVUs,1180.42
7,6,3,Encounters,230
7,6,3,RVUs,658.85
7,6,4,Encounters,286
7,6,4,RVUs,1232.6
7,6,5,Encounters,295
7,6,5,RVUs,821.67
7,6,6,Encounters,315
7,6,6,RVUs,1134.71
7,7,1,Encounters,98
7,7,1,RVUs,409.46
7,7,2,Encounters,96
7,7,2,RVUs,378.6
7,7,3,Encounters,94
7,7,3,RVUs,342.55
7,7,4,Encounters,90
7,7,4,RVUs,312.63
7,7,5,Encounters,106
7,7,5,RVUs,377.63
7,7,6,Encounters,77
7,7,6,RVUs,214
7,8,1,Encounters,227
7,8,1,RVUs,775.85
7,8,2,Encounters,343
7,8,2,RVUs,1377.06
7,8,3,Encounters,134
7,8,3,RVUs,419.76
7,8,4,Encounters,276
7,8,4,RVUs,879.35
7,8,5,Encounters,242
7,8,5,RVUs,589.03
7,8,6,Encounters,264
7,8,6,RVUs,1005.51
7,9,1,Encounters,369
7,9,1,RVUs,900.51
7,9,2,Encounters,271
7,9,2,RVUs,731.94
7,9,3,Encounters,396
7,9,3,RVUs,1631.79
7,9,4,Encounters,341
7,9,4,RVUs,1197.19
7,9,5,Encounters,322
7,9,5,RVUs,756.88
7,9,6,Encounters,341
7,9,6,RVUs,851.23
7,10,1,Encounters,244
7,10,1,RVUs,643.63
7,10,2,Encounters,223
7,10,2,RVUs,839.36
7,10,3,Encounters,248
7,10,3,RVUs,689.48
7,10,4,Encounters,237
7,10,4,RVUs,518.59
7,10,5,Encounters,220
7,10,5,RVUs,899.88
7,10,6,Encounters,253
7,10,6,RVUs,1072.83
7,11,1,Encounters,259
