Practice ID,Provider ID,Observation Month,Variable,Value
3,6,3,Time Signoff,23.22
3,6,3,Time Postvisit,5.86
3,6,4,Time Intake,8.5
3,6,4,Time Exam,202.92
3,6,4,Time Signoff,24.04
3,6,4,Time Postvisit,27.73
3,6,5,Time Intake,1.93
3,6,5,Time Exam,143.05
3,6,5,Time Signoff,13.94
3,6,5,Time Postvisit,8.64
3,6,6,Time Intake,11.04
3,6,6,Time Exam,213.87
3,6,6,Time Signoff,23.9
3,6,6,Time Postvisit,17.03
3,7,1,Time Intake,29.69
3,7,1,Time Exam,299.5
3,7,1,Time Signoff,16.67
3,7,1,Time Postvisit,53.64
3,7,2,Time Intake,28.7
3,7,2,Time Exam,176.4
3,7,2,Time Signoff,16.09
3,7,2,Time Postvisit,46.64
3,7,3,Time Intake,34.89
3,7,3,Time Exam,325.09
3,7,3,Time Signoff,25.27
3,7,3,Time Postvisit,101.75
3,7,4,Time Intake,51.61
3,7,4,Time Exam,292.51
3,7,4,Time Signoff,15.87
3,7,4,Time Postvisit,47.49
3,7,5,Time Intake,26.36
3,7,5,Time Exam,241.58
3,7,5,Time Signoff,17.72
3,7,5,Time Postvisit,56.01
3,7,6,Time Intake,73.39
3,7,6,Time Exam,392.26
3,7,6,Time Signoff,19.9
3,7,6,Time Postvisit,75.9
3,8,1,Time Intake,4.95
3,8,1,Time Exam,247
3,8,1,Time Signoff,3.98
3,8,1,Time Postvisit,43.69
3,8,2,Time Intake,4.31
3,8,2,Time Exam,257.29
3,8,2,Time Signoff,12.57
3,8,2,Time Postvisit,70.11
3,8,3,Time Intake,2.23
3,8,3,Time Exam,351.6
3,8,3,Time Signoff,10.93
3,8,3,Time Postvisit,60.31
3,8,4,Time Intake,2.79
3,8,4,Time Exam,215.42
3,8,4,Time Signoff,3.69
3,8,4,Time Postvisit,21.84
3,9,1,Time Intake,3.08
3,9,1,Time Exam,265.77
3,9,1,Time Signoff,4.42
3,9,1,Time Postvisit,48.24
3,9,2,Time Intake,0.19
3,9,2,Time Exam,368.03
3,9,2,Time Signoff,10.34
3,9,2,Time Postvisit,56.19
3,9,3,Time Intake,1.31
3,9,3,Time Exam,262.52
3,9,3,Time Signoff,7.36
3,9,3,Time Postvisit,63.81
3,9,4,Time Intake,0.51
3,9,4,Time Exam,283.58
3,9,4,Time Signoff,6.68
3,9,4,Time Postvisit,33.29
3,9,5,Time Intake,0.16
3,9,5,Time Exam,280.96
3,9,5,Time Signoff,7.02
3,9,5,Time Postvisit,69.18
3,9,6,Time Intake,0.81
3,9,6,Time Exam,177.51
3,9,6,Time Signoff,4.66
3,9,6,Time Postvisit,64.82
3,10,1,Time Intake,4.77
3,10,1,Time Exam,408.02
3,10,1,Time Signoff,13.89
3,10,1,Time Postvisit,20.25
3,10,2,Time Intake,4.49
3,10,2,Time Exam,430.28
3,10,2,Time Signoff,14.3
3,10,2,Time Postvisit,9.98
3,10,3,Time Intake,0
3,10,3,Time Exam,401.71
3,10,3,Time Signoff,27.27
3,10,3,Time Postvisit,7.41
3,10,4,Time Intake,0.15
3,10,4,Time Exam,334.13
3,10,4,Time Signoff,19.96
3,10,4,Time Postvisit,13.55
3,10,5,Time Intake,1.53
3,10,5,Time Exam,543.45
3,10,5,Time Signoff,21.89
3,10,5,Time Postvisit,14
3,10,6,Time Intake,0.33
3,10,6,Time Exam,493.11
3,10,6,Time Signoff,19.74
3,10,6,Time Postvisit,6.84
3,11,4,Time Intake,0.75
3,11,4,Time Exam,0
3,11,4,Time Signoff,0.11
3,11,4,Time Postvisit,0
3,11,5,Time Intake,0
3,11,5,Time Exam,1.24
3,11,5,Time Signoff,0
3,11,5,Time Postvisit,0
3,12,1,Time Intake,297.61
3,12,1,Time Exam,287.19
3,12,1,Time Signoff,85.22
3,12,1,Time Postvisit,3.2
3,12,2,Time Intake,240.75
3,12,2,Time Exam,212.86
3,12,2,Time Signoff,63.1
3,12,2,Time Postvisit,5.02
3,12,3,Time Intake,382.96
3,12,3,Time Exam,272.89
3,12,3,Time Signoff,82.11
3,12,3,Time Postvisit,8.57
3,12,4,Time Intake,162.89
3,12,4,Time Exam,146.96
3,12,4,Time Signoff,40.71
3,12,4,Time Postvisit,4.85
3,12,5,Time Intake,345.15
3,12,5,Time Exam,397.25
3,12,5,Time Signoff,87.3
3,12,5,Time Postvisit,2.83
3,12,6,Time Intake,324.35
3,12,6,Time Exam,357.49
3,12,6,Time Signoff,85.83
3,12,6,Time Postvisit,5.01
3,13,1,Time Intake,18.4
3,13,1,Time Exam,334.97
3,13,1,Time Signoff,78.58
3,13,1,Time Postvisit,14.26
3,13,2,Time Intake,74.67
3,13,2,Time Exam,347.27
3,13,2,Time Signoff,65.7
3,13,2,Time Postvisit,61.55
3,13,3,Time Intake,53.35
3,13,3,Time Exam,323.93
3,13,3,Time Signoff,62.58
3,13,3,Time Postvisit,40.57
3,13,4,Time Intake,49.69
3,13,4,Time Exam,351
3,13,4,Time Signoff,73.92
3,13,4,Time Postvisit,55.66
3,13,5,Time Intake,32.74
3,13,5,Time Exam,293.77
3,13,5,Time Signoff,76.01
3,13,5,Time Postvisit,44.4
3,14,1,Time Intake,2.18
3,14,1,Time Exam,181.63
3,14,1,Time Signoff,2.87
3,14,1,Time Postvisit,179.52
3,14,2,Time Intake,14.79
3,14,2,Time Exam,164.94
3,14,2,Time Signoff,2.16
3,14,2,Time Postvisit,175.41
3,14,3,Time Intake,0.5
3,14,3,Time Exam,99.79
3,14,3,Time Signoff,1.62
3,14,3,Time Postvisit,114.21
3,14,4,Time Intake,4.03
3,14,4,Time Exam,204.98
3,14,4,Time Signoff,2.98
3,14,4,Time Postvisit,192.3
3,14,5,Time Intake,10.6
3,14,5,Time Exam,198.04
3,14,5,Time Signoff,2.24
3,14,5,Time Postvisit,139.97
3,14,6,Time Intake,0
3,14,6,Time Exam,125.56
3,14,6,Time Signoff,0.95
3,14,6,Time Postvisit,225.51
3,15,1,Time Intake,12.35
3,15,1,Time Exam,403.44
3,15,1,Time Signoff,2.32
3,15,1,Time Postvisit,234.75
3,15,2,Time Intake,9.84
3,15,2,Time Exam,365.35
3,15,2,Time Signoff,2.36
3,15,2,Time Postvisit,256.6
3,15,3,Time Intake,3.53
3,15,3,Time Exam,260.39
3,15,3,Time Signoff,0.26
3,15,3,Time Postvisit,143.03
3,15,4,Time Intake,10.83
3,15,4,Time Exam,336.74
3,15,4,Time Signoff,1.71
3,15,4,Time Postvisit,205.5
3,15,5,Time Intake,15.98
3,15,5,Time Exam,431.86
3,15,5,Time Signoff,1.1
3,15,5,Time Postvisit,231.47
3,15,6,Time Intake,3.03
3,15,6,Time Exam,372.09
3,15,6,Time Signoff,5.3
3,15,6,Time Postvisit,168.98
3,16,1,Time Intake,6.07
3,16,1,Time Exam,247.08
3,16,1,Time Signoff,8.01
3,16,1,Time Postvisit,11.96
3,16,2,Time Intake,0
3,16,2,Time Exam,198.77
3,16,2,Time Signoff,17.09
3,16,2,Time Postvisit,9.05
3,16,3,Time Intake,5.07
3,16,3,Time Exam,218.41
3,16,3,Time Signoff,5.49
3,16,3,Time Postvisit,13.17
3,16,4,Time Intake,0
3,16,4,Time Exam,239.67
3,16,4,Time Signoff,5.14
3,16,4,Time Postvisit,20.71
3,16,5,Time Intake,8.29
3,16,5,Time Exam,268.54
3,16,5,Time Signoff,6.93
3,16,5,Time Postvisit,3.67
3,16,6,Time Intake,8.81
3,16,6,Time Exam,354.6
3,16,6,Time Signoff,12.35
3,16,6,Time Postvisit,14.32
3,17,1,Time Intake,1.72
3,17,1,Time Exam,149.48
3,17,1,Time Signoff,2.7
3,17,1,Time Postvisit,130.31
3,17,2,Time Intake,22.88
3,17,2,Time Exam,194.15
3,17,2,Time Signoff,7.71
3,17,2,Time Postvisit,202.68
3,17,3,Time Intake,4.9
3,17,3,Time Exam,87.22
3,17,3,Time Signoff,1.4
3,17,3,Time Postvisit,194.28
3,17,4,Time Intake,4.42
3,17,4,Time Exam,100.65
3,17,4,Time Signoff,3.11
3,17,4,Time Postvisit,128.53
3,17,5,Time Intake,13.92
3,17,5,Time Exam,94.48
3,17,5,Time Signoff,5.24
3,17,5,Time Postvisit,141.9
3,17,6,Time Intake,25.18
3,17,6,Time Exam,145.39
3,17,6,Time Signoff,4.12
3,17,6,Time Postvisit,161.63
3,18,1,Time Intake,0.15
3,18,1,Time Exam,259.21
3,18,1,Time Signoff,5.62
3,18,1,Time Postvisit,68.65
3,18,2,Time Intake,8.44
3,18,2,Time Exam,189.67
3,18,2,Time Signoff,5.24
3,18,2,Time Postvisit,41.03
3,18,3,Time Intake,2.59
3,18,3,Time Exam,201.54
3,18,3,Time Signoff,2.25
3,18,3,Time Postvisit,58.97
3,18,4,Time Intake,0
3,18,4,Time Exam,117.43
3,18,4,Time Signoff,2.36
3,18,4,Time Postvisit,31.63
3,18,5,Time Intake,15.57
3,18,5,Time Exam,316.73
3,18,5,Time Signoff,5.68
3,18,5,Time Postvisit,74.67
3,18,6,Time Intake,7.07
3,18,6,Time Exam,241.31
3,18,6,Time Signoff,2.86
3,18,6,Time Postvisit,90.48
3,19,1,Time Intake,132.06
3,19,1,Time Exam,428.67
3,19,1,Time Signoff,37.5
3,19,1,Time Postvisit,24.37
3,19,2,Time Intake,64.25
3,19,2,Time Exam,515.9
3,19,2,Time Signoff,49.95
3,19,2,Time Postvisit,24.65
3,19,3,Time Intake,158.91
3,19,3,Time Exam,678.43
3,19,3,Time Signoff,40.6
3,19,3,Time Postvisit,63.92
3,19,4,Time Intake,86.24
3,19,4,Time Exam,572.51
3,19,4,Time Signoff,37.64
3,19,4,Time Postvisit,41.7
3,19,5,Time Intake,128.74
3,19,5,Time Exam,716.17
3,19,5,Time Signoff,52.04
3,19,5,Time Postvisit,47.8
3,19,6,Time Intake,342.02
3,19,6,Time Exam,765.32
3,19,6,Time Signoff,50.02
3,19,6,Time Postvisit,39.02
4,1,1,Time Intake,0.67
4,1,1,Time Exam,291.52
4,1,1,Time Signoff,28.09
4,1,1,Time Postvisit,501.69
4,1,2,Time Intake,16.04
4,1,2,Time Exam,323.78
4,1,2,Time Signoff,26.36
4,1,2,Time Postvisit,533.33
4,1,3,Time Intake,7.39
4,1,3,Time Exam,360.17
4,1,3,Time Signoff,47.83
4,1,3,Time Postvisit,678.58
4,1,4,Time Intake,26.66
4,1,4,Time Exam,307.93
4,1,4,Time Signoff,16.27
4,1,4,Time Postvisit,516.7
4,1,5,Time Intake,8.01
4,1,5,Time Exam,362.89
4,1,5,Time Signoff,29.07
4,1,5,Time Postvisit,698.49
4,1,6,Time Intake,8.53
4,1,6,Time Exam,378.86
4,1,6,Time Signoff,23.51
4,1,6,Time Postvisit,746.29
4,2,1,Time Intake,7.36
4,2,1,Time Exam,1233.96
4,2,1,Time Signoff,63.87
4,2,1,Time Postvisit,101.85
4,2,2,Time Intake,11.56
4,2,2,Time Exam,1180.61
4,2,2,Time Signoff,50.82
4,2,2,Time Postvisit,155.77
4,2,3,Time Intake,3.52
4,2,3,Time Exam,1014.07
4,2,3,Time Signoff,10
4,2,3,Time Postvisit,56.42
4,2,4,Time Intake,9.03
4,2,4,Time Exam,1617.19
4,2,4,Time Signoff,41.89
4,2,4,Time Postvisit,135.43
4,2,5,Time Intake,25.87
4,2,5,Time Exam,1582.99
4,2,5,Time Signoff,69.99
4,2,5,Time Postvisit,99.8
4,2,6,Time Intake,7.94
4,2,6,Time Exam,955.42
4,2,6,Time Signoff,48.71
4,2,6,Time Postvisit,49.04
4,3,1,Time Intake,22.77
4,3,1,Time Exam,855.73
4,3,1,Time Signoff,76.53
4,3,1,Time Postvisit,252.72
4,3,2,Time Intake,0
4,3,2,Time Exam,471.67
4,3,2,Time Signoff,45.12
4,3,2,Time Postvisit,112.35
4,3,3,Time Intake,9.83
4,3,3,Time Exam,830.93
4,3,3,Time Signoff,83.4
4,3,3,Time Postvisit,248.19
4,3,4,Time Intake,3.56
4,3,4,Time Exam,772.54
4,3,4,Time Signoff,53.59
4,3,4,Time Postvisit,267.23
4,3,5,Time Intake,0.69
4,3,5,Time Exam,674.7
4,3,5,Time Signoff,46.9
4,3,5,Time Postvisit,199.18
4,3,6,Time Intake,0
4,3,6,Time Exam,806.91
4,3,6,Time Signoff,53.14
4,3,6,Time Postvisit,289.42
4,4,1,Time Intake,11.85
4,4,1,Time Exam,257.47
4,4,1,Time Signoff,22.03
4,4,1,Time Postvisit,411.04
4,4,2,Time Intake,20.05
4,4,2,Time Exam,170.76
4,4,2,Time Signoff,30.11
4,4,2,Time Postvisit,453.53
4,4,3,Time Intake,1.61
4,4,3,Time Exam,181.98
4,4,3,Time Signoff,12.61
4,4,3,Time Postvisit,455.46
4,4,4,Time Intake,7.82
4,4,4,Time Exam,263.12
4,4,4,Time Signoff,45.5
4,4,4,Time Postvisit,708.26
4,4,5,Time Intake,33.53
4,4,5,Time Exam,370.04
4,4,5,Time Signoff,38.9
4,4,5,Time Postvisit,603.04
4,4,6,Time Intake,24.17
4,4,6,Time Exam,315.06
4,4,6,Time Signoff,35.86
4,4,6,Time Postvisit,605.28
4,5,1,Time Intake,2.97
4,5,1,Time Exam,891.97
4,5,1,Time Signoff,49.08
4,5,1,Time Postvisit,541.62
4,5,2,Time Intake,0
4,5,2,Time Exam,388.12
4,5,2,Time Signoff,26.07
4,5,2,Time Postvisit,249.21
4,5,3,Time Intake,0
4,5,3,Time Exam,89.03
4,5,3,Time Signoff,6.8
4,5,3,Time Postvisit,80.67
4,5,4,Time Intake,7.7
4,5,4,Time Exam,800.11
4,5,4,Time Signoff,21.48
4,5,4,Time Postvisit,675.05
4,5,5,Time Intake,6.27
4,5,5,Time Exam,1064.25
4,5,5,Time Signoff,60.27
4,5,5,Time Postvisit,825.95
4,5,6,Time Intake,2.56
4,5,6,Time Exam,670.36
4,5,6,Time Signoff,33.11
4,5,6,Time Postvisit,352.22
4,6,1,Time Intake,0
4,6,1,Time Exam,624.2
4,6,1,Time Signoff,78.74
4,6,1,Time Postvisit,299.92
4,6,2,Time Intake,0
4,6,2,Time Exam,636.63
4,6,2,Time Signoff,79.91
4,6,2,Time Postvisit,226.74
4,6,3,Time Intake,0
4,6,3,Time Exam,531.19
4,6,3,Time Signoff,66.95
4,6,3,Time Postvisit,207.17
4,6,4,Time Intake,0
4,6,4,Time Exam,562
4,6,4,Time Signoff,61.41
4,6,4,Time Postvisit,191
4,6,5,Time Intake,0
4,6,5,Time Exam,653.97
4,6,5,Time Signoff,65.98
4,6,5,Time Postvisit,251.33
4,6,6,Time Intake,0
4,6,6,Time Exam,488.32
4,6,6,Time Signoff,49.66
4,6,6,Time Postvisit,241.3
4,7,1,Time Intake,0
4,7,1,Time Exam,107.94
4,7,1,Time Signoff,16.96
4,7,1,Time Postvisit,234.99
4,7,2,Time Intake,0
4,7,2,Time Exam,78.08
4,7,2,Time Signoff,10.75
4,7,2,Time Postvisit,140.76
4,7,3,Time Intake,0
4,7,3,Time Exam,78.93
4,7,3,Time Signoff,2.55
4,7,3,Time Postvisit,127.2
4,7,4,Time Intake,0
4,7,4,Time Exam,111.06
4,7,4,Time Signoff,10.51
4,7,4,Time Postvisit,192.65
4,7,5,Time Intake,0
4,7,5,Time Exam,152.22
4,7,5,Time Signoff,6.45
4,7,5,Time Postvisit,152.11
4,7,6,Time Intake,8.45
4,7,6,Time Exam,110.89
4,7,6,Time Signoff,9.06
4,7,6,Time Postvisit,107.01
4,8,5,Time Intake,0
4,8,5,Time Exam,111.86
4,8,5,Time Signoff,2.37
4,8,5,Time Postvisit,1.95
4,9,1,Time Intake,5.72
4,9,1,Time Exam,581.24
4,9,1,Time Signoff,55.88
4,9,1,Time Postvisit,509.54
4,9,2,Time Intake,3.72
4,9,2,Time Exam,439.92
4,9,2,Time Signoff,34.42
4,9,2,Time Postvisit,282.11
4,9,3,Time Intake,9.77
4,9,3,Time Exam,478.79
4,9,3,Time Signoff,34.3
4,9,3,Time Postvisit,364.56
4,9,4,Time Intake,2.32
4,9,4,Time Exam,753.95
4,9,4,Time Signoff,38.03
4,9,4,Time Postvisit,413.82
4,9,5,Time Intake,6.46
4,9,5,Time Exam,534.21
4,9,5,Time Signoff,27.65
4,9,5,Time Postvisit,448.12
4,9,6,Time Intake,4.96
4,9,6,Time Exam,550.91
4,9,6,Time Signoff,19.64
4,9,6,Time Postvisit,326.04
4,10,1,Time Intake,10.43
4,10,1,Time Exam,80.96
4,10,1,Time Signoff,0.77
4,10,1,Time Postvisit,55.91
4,10,2,Time Intake,4.93
4,10,2,Time Exam,159.32
4,10,2,Time Signoff,13.81
4,10,2,Time Postvisit,158.96
4,10,3,Time Intake,0.66
4,10,3,Time Exam,172.6
4,10,3,Time Signoff,1.16
4,10,3,Time Postvisit,128.61
4,10,4,Time Intake,7.75
4,10,4,Time Exam,135.67
4,10,4,Time Signoff,11.7
4,10,4,Time Postvisit,212.35
4,10,5,Time Intake,2.93
4,10,5,Time Exam,55.53
4,10,5,Time Signoff,1.15
4,10,5,Time Postvisit,81.13
4,10,6,Time Intake,0
4,10,6,Time Exam,142.41
4,10,6,Time Signoff,0.86
4,10,6,Time Postvisit,135.12
4,11,1,Time Intake,0
4,11,1,Time Exam,60.12
4,11,1,Time Signoff,5.37
4,11,1,Time Postvisit,81.04
4,11,2,Time Intake,0
4,11,2,Time Exam,156.1
4,11,2,Time Signoff,27.57
4,11,2,Time Postvisit,207.56
4,11,3,Time Intake,0.56
4,11,3,Time Exam,228.53
4,11,3,Time Signoff,46.28
4,11,3,Time Postvisit,347.68
4,11,4,Time Intake,3.01
4,11,4,Time Exam,184.55
4,11,4,Time Signoff,37.71
4,11,4,Time Postvisit,268.2
4,11,5,Time Intake,5.87
4,11,5,Time Exam,225.28
4,11,5,Time Signoff,37.34
4,11,5,Time Postvisit,384.86
4,11,6,Time Intake,8.7
4,11,6,Time Exam,246.79
4,11,6,Time Signoff,35.28
4,11,6,Time Postvisit,332.96
4,12,1,Time Intake,9.84
4,12,1,Time Exam,1600.84
4,12,1,Time Signoff,127.5
4,12,1,Time Postvisit,94.98
4,12,2,Time Intake,1
4,12,2,Time Exam,1304.44
4,12,2,Time Signoff,79.82
4,12,2,Time Postvisit,73.77
4,12,3,Time Intake,0
4,12,3,Time Exam,1774.22
4,12,3,Time Signoff,118.31
4,12,3,Time Postvisit,102.07
4,12,4,Time Intake,32.22
4,12,4,Time Exam,1812.92
4,12,4,Time Signoff,96.97
4,12,4,Time Postvisit,147.11
4,12,5,Time Intake,0
4,12,5,Time Exam,974.18
4,12,5,Time Signoff,52.77
4,12,5,Time Postvisit,85.28
4,12,6,Time Intake,4.95
4,12,6,Time Exam,1808.78
4,12,6,Time Signoff,84.52
4,12,6,Time Postvisit,98.76
4,13,1,Time Intake,0
4,13,1,Time Exam,150.82
4,13,1,Time Signoff,4.91
4,13,1,Time Postvisit,63.2
4,13,2,Time Intake,0
4,13,2,Time Exam,299.55
4,13,2,Time Signoff,7.77
4,13,2,Time Postvisit,127.22
4,13,3,Time Intake,0
4,13,3,Time Exam,371.2
4,13,3,Time Signoff,0.44
4,13,3,Time Postvisit,239.03
4,13,4,Time Intake,0
4,13,4,Time Exam,275.96
4,13,4,Time Signoff,0.99
4,13,4,Time Postvisit,222.94
4,13,5,Time Intake,0
4,13,5,Time Exam,174.82
4,13,5,Time Signoff,2.98
4,13,5,Time Postvisit,242.23
4,13,6,Time Intake,0
4,13,6,Time Exam,239.69
4,13,6,Time Signoff,11.34
4,13,6,Time Postvisit,271.75
4,14,1,Time Intake,17.77
4,14,1,Time Exam,1012.49
4,14,1,Time Signoff,59.42
4,14,1,Time Postvisit,199.89
4,14,2,Time Intake,4.1
4,14,2,Time Exam,598.93
4,14,2,Time Signoff,35.64
4,14,2,Time Postvisit,132.6
4,14,3,Time Intake,3.73
4,14,3,Time Exam,912.49
4,14,3,Time Signoff,25.2
4,14,3,Time Postvisit,220.08
4,14,4,Time Intake,0
4,14,4,Time Exam,784.93
4,14,4,Time Signoff,35.52
4,14,4,Time Postvisit,150.94
4,14,5,Time Intake,0
4,14,5,Time Exam,738.73
4,14,5,Time Signoff,28.12
4,14,5,Time Postvisit,142.91
4,14,6,Time Intake,0
4,14,6,Time Exam,632.96
4,14,6,Time Signoff,49.41
4,14,6,Time Postvisit,109.82
4,15,1,Time Intake,0
4,15,1,Time Exam,872.7
4,15,1,Time Signoff,27.42
4,15,1,Time Postvisit,792.12
4,15,2,Time Intake,12
4,15,2,Time Exam,688.29
4,15,2,Time Signoff,26.22
4,15,2,Time Postvisit,613.46
4,15,3,Time Intake,0.75
4,15,3,Time Exam,765.16
4,15,3,Time Signoff,25.77
4,15,3,Time Postvisit,645.3
4,15,4,Time Intake,0
4,15,4,Time Exam,682.95
4,15,4,Time Signoff,18.94
4,15,4,Time Postvisit,655.9
4,15,5,Time Intake,5.95
4,15,5,Time Exam,650
4,15,5,Time Signoff,16.38
4,15,5,Time Postvisit,458.11
4,15,6,Time Intake,0
4,15,6,Time Exam,836.3
4,15,6,Time Signoff,24.87
4,15,6,Time Postvisit,654.49
4,16,1,Time Intake,11.01
4,16,1,Time Exam,1707.95
4,16,1,Time Signoff,124.79
4,16,1,Time Postvisit,156.4
4,16,2,Time Intake,0
4,16,2,Time Exam,1377.63
4,16,2,Time Signoff,149.12
4,16,2,Time Postvisit,116.46
4,16,3,Time Intake,24.39
4,16,3,Time Exam,1221.42
4,16,3,Time Signoff,107.1
4,16,3,Time Postvisit,95.08
4,16,4,Time Intake,7.17
4,16,4,Time Exam,1618.66
4,16,4,Time Signoff,160.25
4,16,4,Time Postvisit,157.66
4,16,5,Time Intake,3.27
4,16,5,Time Exam,1730.93
4,16,5,Time Signoff,200.49
4,16,5,Time Postvisit,191.73
4,16,6,Time Intake,0
4,16,6,Time Exam,845.55
4,16,6,Time Signoff,45.67
4,16,6,Time Postvisit,81.38
4,17,1,Time Intake,1.85
4,17,1,Time Exam,1265.02
4,17,1,Time Signoff,682.12
4,17,1,Time Postvisit,364.45
4,17,2,Time Intake,0
4,17,2,Time Exam,831.58
4,17,2,Time Signoff,413.83
4,17,2,Time Postvisit,245.28
4,17,3,Time Intake,0.46
4,17,3,Time Exam,1223
4,17,3,Time Signoff,485.09
4,17,3,Time Postvisit,345.71
4,17,4,Time Intake,0.21
4,17,4,Time Exam,1229.29
4,17,4,Time Signoff,477.92
4,17,4,Time Postvisit,225.25
4,17,5,Time Intake,0.85
4,17,5,Time Exam,1282.95
4,17,5,Time Signoff,581.74
4,17,5,Time Postvisit,335.44
4,17,6,Time Intake,0
4,17,6,Time Exam,1567.58
4,17,6,Time Signoff,519.9
4,17,6,Time Postvisit,310.67
4,18,1,Time Intake,5.76
4,18,1,Time Exam,1309.77
4,18,1,Time Signoff,130.1
4,18,1,Time Postvisit,500.42
4,18,2,Time Intake,0.21
4,18,2,Time Exam,981.11
4,18,2,Time Signoff,25.11
4,18,2,Time Postvisit,446.62
4,18,3,Time Intake,0
4,18,3,Time Exam,999.61
4,18,3,Time Signoff,7.58
4,18,3,Time Postvisit,494.42
4,18,4,Time Intake,0
4,18,4,Time Exam,1378.2
4,18,4,Time Signoff,18.53
4,18,4,Time Postvisit,677
4,18,5,Time Intake,0
4,18,5,Time Exam,1339.13
4,18,5,Time Signoff,30.14
4,18,5,Time Postvisit,662.22
4,18,6,Time Intake,0
4,18,6,Time Exam,1357.17
4,18,6,Time Signoff,41.26
4,18,6,Time Postvisit,686.17
4,19,1,Time Intake,2.23
4,19,1,Time Exam,1202.9
4,19,1,Time Signoff,123.07
4,19,1,Time Postvisit,1054.99
4,19,2,Time Intake,13.05
4,19,2,Time Exam,938.95
4,19,2,Time Signoff,117.01
4,19,2,Time Postvisit,1156.63
4,19,3,Time Intake,8.11
4,19,3,Time Exam,866.12
4,19,3,Time Signoff,67.4
4,19,3,Time Postvisit,1056.08
4,19,4,Time Intake,19.81
4,19,4,Time Exam,1316.85
4,19,4,Time Signoff,94.38
4,19,4,Time Postvisit,792.33
4,19,5,Time Intake,16.8
4,19,5,Time Exam,1338.05
4,19,5,Time Signoff,55.48
4,19,5,Time Postvisit,1499.81
4,19,6,Time Intake,9.1
4,19,6,Time Exam,919.23
4,19,6,Time Signoff,46.28
4,19,6,Time Postvisit,747.48
4,20,1,Time Intake,5.54
4,20,1,Time Exam,674.44
4,20,1,Time Signoff,39.59
4,20,1,Time Postvisit,91.99
4,20,2,Time Intake,4.37
4,20,2,Time Exam,807.52
4,20,2,Time Signoff,47.72
4,20,2,Time Postvisit,90.43
4,20,3,Time Intake,0
4,20,3,Time Exam,881.87
4,20,3,Time Signoff,54.26
4,20,3,Time Postvisit,156.43
4,20,4,Time Intake,0
4,20,4,Time Exam,786.16
4,20,4,Time Signoff,41.37
4,20,4,Time Postvisit,55.82
4,20,5,Time Intake,0
4,20,5,Time Exam,553.14
4,20,5,Time Signoff,37.75
4,20,5,Time Postvisit,61.22
4,20,6,Time Intake,0
4,20,6,Time Exam,558.65
4,20,6,Time Signoff,26.25
4,20,6,Time Postvisit,34.38
4,21,1,Time Intake,21.56
4,21,1,Time Exam,1102.07
4,21,1,Time Signoff,68.06
4,21,1,Time Postvisit,138
4,21,2,Time Intake,9.29
4,21,2,Time Exam,859.21
4,21,2,Time Signoff,66.78
4,21,2,Time Postvisit,69.89
4,21,3,Time Intake,24.94
4,21,3,Time Exam,1131
4,21,3,Time Signoff,60.33
4,21,3,Time Postvisit,139.63
4,21,4,Time Intake,15.57
4,21,4,Time Exam,1377.91
4,21,4,Time Signoff,52.36
4,21,4,Time Postvisit,212.39
4,21,5,Time Intake,3.77
4,21,5,Time Exam,1257.45
4,21,5,Time Signoff,53.33
4,21,5,Time Postvisit,207.62
4,21,6,Time Intake,4.81
4,21,6,Time Exam,1308.33
4,21,6,Time Signoff,70.83
4,21,6,Time Postvisit,196.95
4,22,1,Time Intake,0.69
4,22,1,Time Exam,868.25
4,22,1,Time Signoff,53.78
4,22,1,Time Postvisit,227.09
4,22,2,Time Intake,2.49
4,22,2,Time Exam,607.23
4,22,2,Time Signoff,45.5
4,22,2,Time Postvisit,147.37
4,22,3,Time Intake,0.91
4,22,3,Time Exam,591.9
4,22,3,Time Signoff,13.66
4,22,3,Time Postvisit,139.41
4,22,4,Time Intake,0.26
4,22,4,Time Exam,723.91
4,22,4,Time Signoff,20.89
4,22,4,Time Postvisit,228.04
4,22,5,Time Intake,10.49
4,22,5,Time Exam,822.14
4,22,5,Time Signoff,23.3
4,22,5,Time Postvisit,199.37
4,22,6,Time Intake,4.59
4,22,6,Time Exam,880.48
4,22,6,Time Signoff,4.09
4,22,6,Time Postvisit,146.24
4,23,1,Time Intake,0
4,23,1,Time Exam,700.35
4,23,1,Time Signoff,55.95
4,23,1,Time Postvisit,216.02
4,23,2,Time Intake,0
4,23,2,Time Exam,618.64
4,23,2,Time Signoff,63.6
4,23,2,Time Postvisit,76.19
4,23,3,Time Intake,0.37
4,23,3,Time Exam,882.08
4,23,3,Time Signoff,113.1
4,23,3,Time Postvisit,163.09
4,23,4,Time Intake,1.62
4,23,4,Time Exam,923.07
4,23,4,Time Signoff,72.87
4,23,4,Time Postvisit,317.36
4,23,5,Time Intake,0
4,23,5,Time Exam,823.48
4,23,5,Time Signoff,63.59
4,23,5,Time Postvisit,103.83
4,23,6,Time Intake,0
4,23,6,Time Exam,1198.17
4,23,6,Time Signoff,70.53
4,23,6,Time Postvisit,252.31
4,24,1,Time Intake,5.76
4,24,1,Time Exam,634.25
4,24,1,Time Signoff,61.09
4,24,1,Time Postvisit,691.41
4,24,2,Time Intake,1.39
4,24,2,Time Exam,381.19
4,24,2,Time Signoff,56.51
4,24,2,Time Postvisit,458.54
4,24,3,Time Intake,0
4,24,3,Time Exam,351.54
